M_ID,SENSOR_UUID,CO2,TEMPERATURE,HUMIDITY,DISTANCE,MOVEMENTS,MEASURE_TIMESTAMP,INSERT_TIMESTAMP
884980,daa63802-cd45-4a4a-938d-9d259fb11ae2,602.175,25.6649,48.0362,2.10445,0,,2021-06-14 00:00:23.438403
884981,d51f3181-9500-418f-8a98-6627fbc63a20,798.158,28.135,38.9862,7.89234,0,,2021-06-14 00:00:25.576855
884983,daa63802-cd45-4a4a-938d-9d259fb11ae2,602.671,25.7076,47.8943,2.63086,0,,2021-06-14 00:00:41.609569
884985,6f2445f6-a867-4125-a738-dc6fb3223755,616.009,25.5768,41.156,69.4538,0,,2021-06-14 00:00:47.882725
884989,d51f3181-9500-418f-8a98-6627fbc63a20,799.35,28.1643,38.9771,7.89234,0,,2021-06-14 00:01:16.547070
884992,d51f3181-9500-418f-8a98-6627fbc63a20,800.565,28.135,38.9862,7.89258,0,,2021-06-14 00:01:33.550331
884994,6f2445f6-a867-4125-a738-dc6fb3223755,616.191,25.6355,41.0629,69.4538,0,,2021-06-14 00:01:40.976684
884995,d51f3181-9500-418f-8a98-6627fbc63a20,803.968,28.1483,38.9893,7.89234,0,,2021-06-14 00:01:50.641294
885001,d51f3181-9500-418f-8a98-6627fbc63a20,802.528,28.1216,39.0274,7.89236,0,,2021-06-14 00:02:24.748805
885002,daa63802-cd45-4a4a-938d-9d259fb11ae2,605.11,25.6649,48.3704,2.63086,0,,2021-06-14 00:02:30.024564
885006,6f2445f6-a867-4125-a738-dc6fb3223755,617.282,25.6195,41.1911,69.4536,0,,2021-06-14 00:02:51.656752
885009,6f2445f6-a867-4125-a738-dc6fb3223755,617.187,25.6195,41.1469,69.4538,0,,2021-06-14 00:03:09.650191
885011,daa63802-cd45-4a4a-938d-9d259fb11ae2,606.143,25.6516,48.9288,2.63064,0,,2021-06-14 00:03:21.734868
885013,d51f3181-9500-418f-8a98-6627fbc63a20,798.072,28.1643,39.032,7.89236,0,,2021-06-14 00:03:32.840313
885015,6f2445f6-a867-4125-a738-dc6fb3223755,616.418,25.6062,41.0172,69.4538,0,,2021-06-14 00:03:44.772770
885018,6f2445f6-a867-4125-a738-dc6fb3223755,617.885,25.6062,41.0736,69.98,0,,2021-06-14 00:04:02.768938
885019,d51f3181-9500-418f-8a98-6627fbc63a20,800.131,28.135,38.9999,7.36617,0,,2021-06-14 00:04:06.851533
