M_ID,SENSOR_UUID,CO2,TEMPERATURE,HUMIDITY,DISTANCE,MOVEMENTS,MEASURE_TIMESTAMP,INSERT_TIMESTAMP
971751,d51f3181-9500-418f-8a98-6627fbc63a20,474.7,28.0068,48.6771,4.20938,0,,2021-06-23 00:00:02.098723
971755,d51f3181-9500-418f-8a98-6627fbc63a20,475.287,28.0495,48.6481,4.20938,0,,2021-06-23 00:01:10.326372
971756,d51f3181-9500-418f-8a98-6627fbc63a20,474.954,28.0362,48.6954,3.68321,0,,2021-06-23 00:01:27.356704
971757,d51f3181-9500-418f-8a98-6627fbc63a20,474.49,28.0228,48.6801,4.20938,0,,2021-06-23 00:01:44.339056
971760,d51f3181-9500-418f-8a98-6627fbc63a20,472.94,28.0068,48.7137,4.20914,0,,2021-06-23 00:02:35.637605
971761,d51f3181-9500-418f-8a98-6627fbc63a20,471.971,28.0228,48.6801,3.68321,0,,2021-06-23 00:02:52.099121
971762,d51f3181-9500-418f-8a98-6627fbc63a20,472.52,28.0228,48.6801,4.20938,0,,2021-06-23 00:03:09.094712
971765,d51f3181-9500-418f-8a98-6627fbc63a20,471.761,28.0228,48.7045,4.20915,0,,2021-06-23 00:04:00.270796
971768,d51f3181-9500-418f-8a98-6627fbc63a20,471.97,28.0068,48.7137,4.20915,0,,2021-06-23 00:04:51.327314
971770,d51f3181-9500-418f-8a98-6627fbc63a20,478.2,28.0228,48.7167,4.20938,0,,2021-06-23 00:05:25.536071
971771,d51f3181-9500-418f-8a98-6627fbc63a20,481.517,28.0228,48.6542,4.20938,0,,2021-06-23 00:05:42.494240
971772,d51f3181-9500-418f-8a98-6627fbc63a20,477.878,28.0362,48.7183,4.20938,0,,2021-06-23 00:05:59.511074
971773,d51f3181-9500-418f-8a98-6627fbc63a20,475.8,28.0362,48.6679,4.20938,0,,2021-06-23 00:06:16.509397
971775,d51f3181-9500-418f-8a98-6627fbc63a20,475.938,28.0362,48.6679,4.20915,0,,2021-06-23 00:06:50.510116
971778,d51f3181-9500-418f-8a98-6627fbc63a20,479.685,28.0362,48.6679,4.20938,0,,2021-06-23 00:07:41.962543
971781,d51f3181-9500-418f-8a98-6627fbc63a20,476.122,28.0228,48.7045,4.20938,0,,2021-06-23 00:08:32.594617
971782,d51f3181-9500-418f-8a98-6627fbc63a20,477.147,28.0228,48.7045,4.20938,0,,2021-06-23 00:08:49.609253
971783,d51f3181-9500-418f-8a98-6627fbc63a20,476.666,28.0362,48.6816,4.20938,0,,2021-06-23 00:09:06.563009
971785,d51f3181-9500-418f-8a98-6627fbc63a20,474.67,28.0362,48.6954,4.20938,0,,2021-06-23 00:09:40.575029
971787,d51f3181-9500-418f-8a98-6627fbc63a20,473.813,28.0362,48.7183,4.20938,0,,2021-06-23 00:10:14.592018
971791,d51f3181-9500-418f-8a98-6627fbc63a20,473.911,28.0228,48.7411,4.20938,0,,2021-06-23 00:11:22.533322
971793,d51f3181-9500-418f-8a98-6627fbc63a20,475.258,28.0362,48.6954,4.20914,0,,2021-06-23 00:11:56.463818
971796,d51f3181-9500-418f-8a98-6627fbc63a20,474.554,28.0362,48.6816,4.20938,0,,2021-06-23 00:12:47.500269
971800,d51f3181-9500-418f-8a98-6627fbc63a20,476.105,28.0362,48.7076,4.20938,0,,2021-06-23 00:13:55.467457
971806,d51f3181-9500-418f-8a98-6627fbc63a20,475.789,28.0068,48.703,4.20938,0,,2021-06-23 00:15:37.479832
971807,d51f3181-9500-418f-8a98-6627fbc63a20,475.631,28.0228,48.6938,4.20915,0,,2021-06-23 00:15:54.478888
971808,d51f3181-9500-418f-8a98-6627fbc63a20,475.38,28.0362,48.732,4.20938,0,,2021-06-23 00:16:11.473872
971809,d51f3181-9500-418f-8a98-6627fbc63a20,476.569,28.0362,48.6954,4.20938,0,,2021-06-23 00:16:28.484753
971811,d51f3181-9500-418f-8a98-6627fbc63a20,475.213,28.0655,48.735,4.20914,0,,2021-06-23 00:17:02.449463
971813,d51f3181-9500-418f-8a98-6627fbc63a20,476.542,28.0362,48.7076,4.20938,0,,2021-06-23 00:17:36.461574
971824,d51f3181-9500-418f-8a98-6627fbc63a20,473.163,28.0495,48.7595,4.20914,0,,2021-06-23 00:20:43.539620
971829,d51f3181-9500-418f-8a98-6627fbc63a20,473.36,28.0362,48.7183,4.20915,0,,2021-06-23 00:22:08.561272
971830,d51f3181-9500-418f-8a98-6627fbc63a20,474.234,28.0362,48.7076,4.20938,0,,2021-06-23 00:22:25.543944
971833,d51f3181-9500-418f-8a98-6627fbc63a20,471.528,28.0495,48.732,4.20938,0,,2021-06-23 00:23:16.511450
971754,d51f3181-9500-418f-8a98-6627fbc63a20,474.908,28.0228,48.6664,4.20915,0,,2021-06-23 00:00:53.213848
971763,d51f3181-9500-418f-8a98-6627fbc63a20,472.27,28.0228,48.6664,3.68321,0,,2021-06-23 00:03:26.160391
971767,d51f3181-9500-418f-8a98-6627fbc63a20,472.479,28.0362,48.7076,3.68321,0,,2021-06-23 00:04:34.309239
971769,d51f3181-9500-418f-8a98-6627fbc63a20,475.313,28.0228,48.7045,4.20915,0,,2021-06-23 00:05:08.300749
971777,d51f3181-9500-418f-8a98-6627fbc63a20,478.337,28.0228,48.7167,4.20938,0,,2021-06-23 00:07:24.498825
971786,d51f3181-9500-418f-8a98-6627fbc63a20,474.059,28.0228,48.7045,4.20915,0,,2021-06-23 00:09:57.634625
971789,d51f3181-9500-418f-8a98-6627fbc63a20,473.524,28.0068,48.6526,4.20914,0,,2021-06-23 00:10:48.596563
971790,d51f3181-9500-418f-8a98-6627fbc63a20,473.416,28.0495,48.6954,4.20938,0,,2021-06-23 00:11:05.524688
971795,d51f3181-9500-418f-8a98-6627fbc63a20,475.083,28.0362,48.6954,4.20938,0,,2021-06-23 00:12:30.483377
971797,d51f3181-9500-418f-8a98-6627fbc63a20,474.935,28.0228,48.6542,4.20938,0,,2021-06-23 00:13:04.479014
971798,d51f3181-9500-418f-8a98-6627fbc63a20,474.0,28.0228,48.6801,4.20938,0,,2021-06-23 00:13:21.465211
971802,d51f3181-9500-418f-8a98-6627fbc63a20,477.644,28.0228,48.6542,4.20938,0,,2021-06-23 00:14:29.440161
971810,d51f3181-9500-418f-8a98-6627fbc63a20,475.717,28.0362,48.6954,4.20914,0,,2021-06-23 00:16:45.498433
971815,d51f3181-9500-418f-8a98-6627fbc63a20,474.783,28.0495,48.7213,4.20938,0,,2021-06-23 00:18:10.425454
971816,d51f3181-9500-418f-8a98-6627fbc63a20,472.985,28.0495,48.7091,4.20938,0,,2021-06-23 00:18:27.456237
971819,d51f3181-9500-418f-8a98-6627fbc63a20,473.053,28.0068,48.7534,4.20938,0,,2021-06-23 00:19:18.530411
971820,d51f3181-9500-418f-8a98-6627fbc63a20,473.485,28.0228,48.7305,4.20915,0,,2021-06-23 00:19:35.530402
971821,d51f3181-9500-418f-8a98-6627fbc63a20,474.542,28.0228,48.7671,4.20938,0,,2021-06-23 00:19:52.546914
971822,d51f3181-9500-418f-8a98-6627fbc63a20,474.112,28.0362,48.7076,4.20938,0,,2021-06-23 00:20:09.537048
971826,d51f3181-9500-418f-8a98-6627fbc63a20,473.301,28.0362,48.7442,4.20938,0,,2021-06-23 00:21:17.563552
971828,d51f3181-9500-418f-8a98-6627fbc63a20,473.633,28.0228,48.7167,4.20914,0,,2021-06-23 00:21:51.578434
971832,d51f3181-9500-418f-8a98-6627fbc63a20,473.471,28.0068,48.703,4.20938,0,,2021-06-23 00:22:59.511188
971752,d51f3181-9500-418f-8a98-6627fbc63a20,475.385,28.0362,48.6572,4.20914,0,,2021-06-23 00:00:19.146737
971753,d51f3181-9500-418f-8a98-6627fbc63a20,475.488,28.0228,48.6435,4.20938,0,,2021-06-23 00:00:36.202855
971758,d51f3181-9500-418f-8a98-6627fbc63a20,473.552,28.0228,48.6664,4.20938,0,,2021-06-23 00:02:01.330156
971759,d51f3181-9500-418f-8a98-6627fbc63a20,473.365,28.0068,48.6633,4.20938,0,,2021-06-23 00:02:18.334171
971764,d51f3181-9500-418f-8a98-6627fbc63a20,471.922,28.0228,48.6664,4.20915,0,,2021-06-23 00:03:43.194422
971766,d51f3181-9500-418f-8a98-6627fbc63a20,472.34,28.0228,48.7167,4.20938,0,,2021-06-23 00:04:17.342091
971774,d51f3181-9500-418f-8a98-6627fbc63a20,476.049,28.0228,48.7045,4.20938,0,,2021-06-23 00:06:33.541438
971776,d51f3181-9500-418f-8a98-6627fbc63a20,476.378,28.0228,48.6938,4.20938,0,,2021-06-23 00:07:07.499441
971779,d51f3181-9500-418f-8a98-6627fbc63a20,479.047,28.0495,48.6847,4.20915,0,,2021-06-23 00:07:58.613153
971780,d51f3181-9500-418f-8a98-6627fbc63a20,478.41,27.9934,48.7259,4.20915,0,,2021-06-23 00:08:15.583640
971784,d51f3181-9500-418f-8a98-6627fbc63a20,475.639,28.0362,48.6954,4.20938,0,,2021-06-23 00:09:23.628066
971788,d51f3181-9500-418f-8a98-6627fbc63a20,473.46,28.0068,48.6771,4.20915,0,,2021-06-23 00:10:31.588608
971792,d51f3181-9500-418f-8a98-6627fbc63a20,475.364,28.0228,48.7167,4.20914,0,,2021-06-23 00:11:39.492204
971794,d51f3181-9500-418f-8a98-6627fbc63a20,475.417,28.0362,48.7442,4.20938,0,,2021-06-23 00:12:13.486092
971799,d51f3181-9500-418f-8a98-6627fbc63a20,474.229,28.0655,48.7122,4.20915,0,,2021-06-23 00:13:38.511219
971801,d51f3181-9500-418f-8a98-6627fbc63a20,477.686,28.0362,48.6679,4.20915,0,,2021-06-23 00:14:12.456374
971803,d51f3181-9500-418f-8a98-6627fbc63a20,476.826,28.0362,48.6954,4.20938,0,,2021-06-23 00:14:46.481081
971804,d51f3181-9500-418f-8a98-6627fbc63a20,475.955,28.0228,48.7045,4.20938,0,,2021-06-23 00:15:03.456081
971805,d51f3181-9500-418f-8a98-6627fbc63a20,475.269,28.0068,48.6908,4.20938,0,,2021-06-23 00:15:20.484115
971812,d51f3181-9500-418f-8a98-6627fbc63a20,475.525,28.0362,48.7183,4.20938,0,,2021-06-23 00:17:19.480710
971814,d51f3181-9500-418f-8a98-6627fbc63a20,476.461,28.0362,48.6954,4.20938,0,,2021-06-23 00:17:53.460739
971817,d51f3181-9500-418f-8a98-6627fbc63a20,471.138,28.0362,48.732,4.20938,0,,2021-06-23 00:18:44.463347
971818,d51f3181-9500-418f-8a98-6627fbc63a20,472.35,28.0362,48.7183,4.20938,0,,2021-06-23 00:19:01.506085
971823,d51f3181-9500-418f-8a98-6627fbc63a20,472.98,28.0068,48.7137,4.20938,0,,2021-06-23 00:20:26.572006
971825,d51f3181-9500-418f-8a98-6627fbc63a20,472.671,28.0228,48.7411,4.20938,0,,2021-06-23 00:21:00.530864
971827,d51f3181-9500-418f-8a98-6627fbc63a20,473.719,28.0362,48.7579,4.20914,0,,2021-06-23 00:21:34.537281
971831,d51f3181-9500-418f-8a98-6627fbc63a20,474.161,28.0362,48.7183,4.20938,0,,2021-06-23 00:22:42.528517
971834,d51f3181-9500-418f-8a98-6627fbc63a20,470.995,28.0362,48.7442,4.20914,0,,2021-06-23 00:23:33.513654
971835,d51f3181-9500-418f-8a98-6627fbc63a20,473.005,28.0228,48.7167,4.20938,0,,2021-06-23 00:23:50.517882
