m_id,sensor_uuid,co2,temperature,humidity,distance,movements,measure_timestamp,insert_timestamp
75565,d51f3181-9500-418f-8a98-6627fbc63a20,520.269,29.0963,20.0882,5.26148,0,,2021-04-09T10:15:42.854Z
75566,6f2445f6-a867-4125-a738-dc6fb3223755,760.086,22.1694,25.5524,15.2588,0,,2021-04-09T10:15:45.388Z
75569,d51f3181-9500-418f-8a98-6627fbc63a20,520.337,29.0829,20.1874,5.26148,0,,2021-04-09T10:16:17.331Z
75570,6f2445f6-a867-4125-a738-dc6fb3223755,759.416,22.1828,25.5524,15.2588,0,,2021-04-09T10:16:20.974Z
75572,6f2445f6-a867-4125-a738-dc6fb3223755,758.815,22.1694,25.5814,15.2588,0,,2021-04-09T10:16:38.502Z
75573,d51f3181-9500-418f-8a98-6627fbc63a20,521.04,29.0829,20.1202,5.26172,0,,2021-04-09T10:16:51.349Z
75576,6f2445f6-a867-4125-a738-dc6fb3223755,758.604,22.1828,25.5844,15.2588,0,,2021-04-09T10:17:13.791Z
75577,d51f3181-9500-418f-8a98-6627fbc63a20,522.631,29.0696,20.1874,5.26172,0,,2021-04-09T10:17:25.358Z
75578,6f2445f6-a867-4125-a738-dc6fb3223755,761.059,22.1694,25.5676,15.2588,0,,2021-04-09T10:17:31.787Z
75581,d51f3181-9500-418f-8a98-6627fbc63a20,524.686,29.0269,20.1843,5.26172,0,,2021-04-09T10:17:59.463Z
75582,6f2445f6-a867-4125-a738-dc6fb3223755,768.915,22.1534,25.5661,14.7326,0,,2021-04-09T10:18:06.891Z
75583,d51f3181-9500-418f-8a98-6627fbc63a20,526.002,29.0402,20.2515,5.26172,0,,2021-04-09T10:18:16.543Z
75585,d51f3181-9500-418f-8a98-6627fbc63a20,525.537,29.0402,20.2164,5.26172,0,,2021-04-09T10:18:33.560Z
75586,6f2445f6-a867-4125-a738-dc6fb3223755,773.198,22.1694,25.5524,15.2588,0,,2021-04-09T10:18:42.500Z
75589,d51f3181-9500-418f-8a98-6627fbc63a20,526.226,29.0402,20.2667,5.26172,0,,2021-04-09T10:19:07.633Z
75590,6f2445f6-a867-4125-a738-dc6fb3223755,776.413,22.1828,25.6134,15.2588,0,,2021-04-09T10:19:18.120Z
75592,6f2445f6-a867-4125-a738-dc6fb3223755,778.144,22.1828,25.5844,15.259,0,,2021-04-09T10:19:35.604Z
75593,d51f3181-9500-418f-8a98-6627fbc63a20,526.784,28.9975,20.2835,5.26148,0,,2021-04-09T10:19:41.734Z
75595,d51f3181-9500-418f-8a98-6627fbc63a20,526.192,28.9975,20.2972,5.26172,0,,2021-04-09T10:19:58.737Z
75597,d51f3181-9500-418f-8a98-6627fbc63a20,527.627,29.0135,20.2484,5.26172,0,,2021-04-09T10:20:15.753Z
75598,6f2445f6-a867-4125-a738-dc6fb3223755,783.258,22.1828,25.6134,14.7326,0,,2021-04-09T10:20:29.048Z
75599,d51f3181-9500-418f-8a98-6627fbc63a20,528.522,28.9975,20.3476,5.26148,0,,2021-04-09T10:20:32.729Z
75601,d51f3181-9500-418f-8a98-6627fbc63a20,528.95,28.9841,20.3613,5.26172,0,,2021-04-09T10:20:50.304Z
75602,6f2445f6-a867-4125-a738-dc6fb3223755,783.971,22.1828,25.6134,15.2588,0,,2021-04-09T10:21:04.338Z
75603,d51f3181-9500-418f-8a98-6627fbc63a20,528.921,28.9975,20.4315,5.7879,0,,2021-04-09T10:21:06.822Z
75604,6f2445f6-a867-4125-a738-dc6fb3223755,784.112,22.1828,25.5676,15.2588,0,,2021-04-09T10:21:22.340Z
75606,6f2445f6-a867-4125-a738-dc6fb3223755,781.862,22.1962,25.5676,15.2588,0,,2021-04-09T10:21:39.962Z
75607,d51f3181-9500-418f-8a98-6627fbc63a20,530.376,28.9548,20.3766,5.26172,0,,2021-04-09T10:21:41.336Z
75610,6f2445f6-a867-4125-a738-dc6fb3223755,782.083,22.2095,25.5997,14.7326,0,,2021-04-09T10:22:15.062Z
75612,d51f3181-9500-418f-8a98-6627fbc63a20,532.902,28.9548,20.4269,5.26148,0,,2021-04-09T10:22:32.551Z
75614,d51f3181-9500-418f-8a98-6627fbc63a20,534.335,28.9708,20.4773,5.2615,0,,2021-04-09T10:22:49.544Z
75615,6f2445f6-a867-4125-a738-dc6fb3223755,781.04,22.2095,25.5859,15.2588,0,,2021-04-09T10:22:50.566Z
75617,6f2445f6-a867-4125-a738-dc6fb3223755,780.353,22.2095,25.5356,14.7326,0,,2021-04-09T10:23:08.558Z
75618,d51f3181-9500-418f-8a98-6627fbc63a20,535.848,28.9414,20.4941,5.2615,0,,2021-04-09T10:23:23.651Z
75621,6f2445f6-a867-4125-a738-dc6fb3223755,769.061,22.1962,25.5676,15.2588,0,,2021-04-09T10:23:43.698Z
75622,d51f3181-9500-418f-8a98-6627fbc63a20,536.564,28.9281,20.5231,5.26172,0,,2021-04-09T10:23:57.681Z
75624,d51f3181-9500-418f-8a98-6627fbc63a20,537.974,28.9548,20.5414,5.26172,0,,2021-04-09T10:24:14.756Z
75625,6f2445f6-a867-4125-a738-dc6fb3223755,767.357,22.2255,25.5707,14.7326,0,,2021-04-09T10:24:19.266Z
75628,d51f3181-9500-418f-8a98-6627fbc63a20,539.821,28.9147,20.6238,5.2615,0,,2021-04-09T10:24:48.833Z
75629,6f2445f6-a867-4125-a738-dc6fb3223755,766.044,22.2095,25.5859,15.2588,0,,2021-04-09T10:24:54.905Z
75630,d51f3181-9500-418f-8a98-6627fbc63a20,541.156,28.9281,20.5902,5.26172,0,,2021-04-09T10:25:05.833Z
75631,6f2445f6-a867-4125-a738-dc6fb3223755,764.956,22.1962,25.5844,15.2588,0,,2021-04-09T10:25:12.392Z
75632,d51f3181-9500-418f-8a98-6627fbc63a20,541.051,28.8853,20.5551,5.26172,0,,2021-04-09T10:25:22.821Z
75633,6f2445f6-a867-4125-a738-dc6fb3223755,766.268,22.2095,25.6317,15.2588,0,,2021-04-09T10:25:30.396Z
75634,d51f3181-9500-418f-8a98-6627fbc63a20,542.991,28.9147,20.6543,5.26148,0,,2021-04-09T10:25:39.852Z
