M_ID,SENSOR_UUID,CO2,TEMPERATURE,HUMIDITY,DISTANCE,MOVEMENTS,MEASURE_TIMESTAMP,INSERT_TIMESTAMP
204073,6f2445f6-a867-4125-a738-dc6fb3223755,1142.4,24.1428,38.0051,1.57852,0,,2021-04-21 00:00:09.765036
204075,d51f3181-9500-418f-8a98-6627fbc63a20,1119.14,25.1442,31.7429,5.7879,0,,2021-04-21 00:00:20.807046
204079,6f2445f6-a867-4125-a738-dc6fb3223755,1143.98,24.1268,37.9883,1.57852,0,,2021-04-21 00:00:45.355282
204081,d51f3181-9500-418f-8a98-6627fbc63a20,1122.08,25.1575,31.8161,6.31407,0,,2021-04-21 00:00:55.006356
204083,daa63802-cd45-4a4a-938d-9d259fb11ae2,812.142,21.7582,38.9679,2.10469,0,,2021-04-21 00:01:05.224847
204084,d51f3181-9500-418f-8a98-6627fbc63a20,1123.13,25.1308,31.8146,5.7879,0,,2021-04-21 00:01:12.123260
204085,6f2445f6-a867-4125-a738-dc6fb3223755,1150.68,24.1562,38.0371,1.57852,0,,2021-04-21 00:01:20.666818
204086,daa63802-cd45-4a4a-938d-9d259fb11ae2,813.009,21.7582,38.9542,2.10469,0,,2021-04-21 00:01:22.810114
204090,d51f3181-9500-418f-8a98-6627fbc63a20,1124.47,25.1308,31.9199,5.7879,0,,2021-04-21 00:01:46.343316
204092,daa63802-cd45-4a4a-938d-9d259fb11ae2,810.212,21.7716,39.0503,2.10445,0,,2021-04-21 00:01:57.404769
204094,6f2445f6-a867-4125-a738-dc6fb3223755,1167.18,24.1562,38.0371,1.57852,0,,2021-04-21 00:02:13.854087
204095,daa63802-cd45-4a4a-938d-9d259fb11ae2,806.692,21.7422,39.0854,2.10469,0,,2021-04-21 00:02:15.533778
204096,d51f3181-9500-418f-8a98-6627fbc63a20,1126.62,25.1148,31.9763,5.26172,0,,2021-04-21 00:02:20.537486
204097,6f2445f6-a867-4125-a738-dc6fb3223755,1169.88,24.1268,38.0478,1.57852,0,,2021-04-21 00:02:31.356308
204098,daa63802-cd45-4a4a-938d-9d259fb11ae2,804.994,21.7582,39.0732,2.63086,0,,2021-04-21 00:02:33.663845
204099,d51f3181-9500-418f-8a98-6627fbc63a20,1128.49,25.1015,32.0068,5.78767,0,,2021-04-21 00:02:37.637675
204102,d51f3181-9500-418f-8a98-6627fbc63a20,1130.46,25.1442,31.9946,5.7879,0,,2021-04-21 00:02:54.245152
204103,6f2445f6-a867-4125-a738-dc6fb3223755,1175.45,24.1428,38.0508,1.57852,0,,2021-04-21 00:03:07.008417
204104,daa63802-cd45-4a4a-938d-9d259fb11ae2,802.294,21.7582,39.1266,2.63086,0,,2021-04-21 00:03:09.466462
204105,d51f3181-9500-418f-8a98-6627fbc63a20,1132.76,25.1308,32.0389,6.31407,0,,2021-04-21 00:03:11.327221
204107,daa63802-cd45-4a4a-938d-9d259fb11ae2,802.764,21.7716,39.238,2.63086,0,,2021-04-21 00:03:27.726438
204109,6f2445f6-a867-4125-a738-dc6fb3223755,1181.78,24.1135,38.06,1.57852,0,,2021-04-21 00:03:42.285667
204110,d51f3181-9500-418f-8a98-6627fbc63a20,1132.87,25.1015,32.0938,5.7879,0,,2021-04-21 00:03:45.538374
204113,d51f3181-9500-418f-8a98-6627fbc63a20,1134.13,25.0748,32.0633,6.31383,0,,2021-04-21 00:04:02.638479
204114,daa63802-cd45-4a4a-938d-9d259fb11ae2,814.157,21.8009,39.2792,2.10469,0,,2021-04-21 00:04:03.976266
204115,6f2445f6-a867-4125-a738-dc6fb3223755,1186.96,24.1268,38.1058,1.57852,0,,2021-04-21 00:04:17.935694
204120,daa63802-cd45-4a4a-938d-9d259fb11ae2,819.789,21.8277,39.3234,2.63086,0,,2021-04-21 00:04:40.315493
204121,6f2445f6-a867-4125-a738-dc6fb3223755,1192.82,24.1268,38.1348,1.57852,0,,2021-04-21 00:04:53.015099
204122,d51f3181-9500-418f-8a98-6627fbc63a20,1137.62,25.0881,32.1533,5.7879,0,,2021-04-21 00:04:53.929360
204123,daa63802-cd45-4a4a-938d-9d259fb11ae2,820.657,21.7849,39.36,2.10469,0,,2021-04-21 00:04:58.350911
204124,d51f3181-9500-418f-8a98-6627fbc63a20,1136.64,25.0881,32.1671,5.2615,0,,2021-04-21 00:05:11.042169
204125,6f2445f6-a867-4125-a738-dc6fb3223755,1196.54,24.1428,38.1348,1.57852,0,,2021-04-21 00:05:11.216089
204126,daa63802-cd45-4a4a-938d-9d259fb11ae2,822.155,21.8009,39.4287,2.10469,0,,2021-04-21 00:05:16.487125
204129,daa63802-cd45-4a4a-938d-9d259fb11ae2,826.011,21.8009,39.5203,2.63086,0,,2021-04-21 00:05:34.572550
204130,d51f3181-9500-418f-8a98-6627fbc63a20,1134.0,25.0748,32.2556,5.2615,0,,2021-04-21 00:05:45.208975
204131,6f2445f6-a867-4125-a738-dc6fb3223755,1201.78,24.1268,38.1622,1.57852,0,,2021-04-21 00:05:46.333745
204133,d51f3181-9500-418f-8a98-6627fbc63a20,1134.03,25.0748,32.2723,5.7879,0,,2021-04-21 00:06:02.355305
204134,6f2445f6-a867-4125-a738-dc6fb3223755,1205.0,24.1268,38.2065,1.57852,0,,2021-04-21 00:06:04.145789
204135,daa63802-cd45-4a4a-938d-9d259fb11ae2,875.483,21.8143,39.6713,2.63086,0,,2021-04-21 00:06:10.913184
204138,daa63802-cd45-4a4a-938d-9d259fb11ae2,875.601,21.8143,39.7095,2.63086,0,,2021-04-21 00:06:28.472652
204139,d51f3181-9500-418f-8a98-6627fbc63a20,1134.06,25.0454,32.373,5.7879,0,,2021-04-21 00:06:36.032416
204140,6f2445f6-a867-4125-a738-dc6fb3223755,1208.25,24.1268,38.2339,1.57852,0,,2021-04-21 00:06:39.733475
204143,6f2445f6-a867-4125-a738-dc6fb3223755,1227.29,24.0841,38.2889,1.57852,0,,2021-04-21 00:06:57.332422
204145,d51f3181-9500-418f-8a98-6627fbc63a20,1140.81,25.0587,32.4921,6.31407,0,,2021-04-21 00:07:10.209668
204147,daa63802-cd45-4a4a-938d-9d259fb11ae2,886.079,21.8277,39.8056,2.10445,0,,2021-04-21 00:07:21.178523
204149,6f2445f6-a867-4125-a738-dc6fb3223755,1230.2,24.0841,38.2889,1.57852,0,,2021-04-21 00:07:32.947141
204150,daa63802-cd45-4a4a-938d-9d259fb11ae2,886.643,21.8143,39.8453,2.10469,0,,2021-04-21 00:07:38.820897
204151,d51f3181-9500-418f-8a98-6627fbc63a20,1167.7,25.0587,32.5653,6.31407,0,,2021-04-21 00:07:44.413687
204158,6f2445f6-a867-4125-a738-dc6fb3223755,1232.85,24.1268,38.3499,1.57852,0,,2021-04-21 00:08:26.061196
204160,d51f3181-9500-418f-8a98-6627fbc63a20,1190.11,25.0454,32.5653,5.7879,0,,2021-04-21 00:08:35.719009
204164,6f2445f6-a867-4125-a738-dc6fb3223755,1236.42,24.1135,38.3942,1.57829,0,,2021-04-21 00:09:01.503230
204165,daa63802-cd45-4a4a-938d-9d259fb11ae2,896.061,21.841,40.0208,2.63064,0,,2021-04-21 00:09:07.291003
204170,6f2445f6-a867-4125-a738-dc6fb3223755,1236.97,24.1001,38.4216,1.57852,0,,2021-04-21 00:09:36.778893
204171,daa63802-cd45-4a4a-938d-9d259fb11ae2,902.458,21.857,40.1566,2.10469,0,,2021-04-21 00:09:41.894314
204172,d51f3181-9500-418f-8a98-6627fbc63a20,1192.98,25.032,32.7271,5.26172,0,,2021-04-21 00:09:44.120923
204176,6f2445f6-a867-4125-a738-dc6fb3223755,1241.05,24.1001,38.4216,1.57852,0,,2021-04-21 00:10:12.395154
204177,daa63802-cd45-4a4a-938d-9d259fb11ae2,945.401,21.873,40.332,2.63086,0,,2021-04-21 00:10:17.642809
204178,d51f3181-9500-418f-8a98-6627fbc63a20,1192.58,25.0027,32.695,5.26172,0,,2021-04-21 00:10:17.806796
204183,d51f3181-9500-418f-8a98-6627fbc63a20,1188.2,25.016,32.7408,5.78765,0,,2021-04-21 00:10:51.999704
204187,daa63802-cd45-4a4a-938d-9d259fb11ae2,956.846,21.8864,40.4007,2.63086,0,,2021-04-21 00:11:10.378564
204189,d51f3181-9500-418f-8a98-6627fbc63a20,1185.08,25.0027,32.8445,6.31384,0,,2021-04-21 00:11:26.227024
204191,6f2445f6-a867-4125-a738-dc6fb3223755,1261.03,24.1001,38.5788,1.57852,0,,2021-04-21 00:11:40.822961
204195,d51f3181-9500-418f-8a98-6627fbc63a20,1183.34,24.9893,32.782,5.78767,0,,2021-04-21 00:12:00.410367
204198,d51f3181-9500-418f-8a98-6627fbc63a20,1183.72,24.9893,32.7682,6.31383,0,,2021-04-21 00:12:17.520102
204202,daa63802-cd45-4a4a-938d-9d259fb11ae2,961.705,21.9291,40.6601,2.63086,0,,2021-04-21 00:12:38.849371
204203,6f2445f6-a867-4125-a738-dc6fb3223755,1274.23,24.1001,38.6368,1.57828,0,,2021-04-21 00:12:51.713146
204209,d51f3181-9500-418f-8a98-6627fbc63a20,1183.93,24.976,32.9315,5.7879,0,,2021-04-21 00:13:25.964047
204213,6f2445f6-a867-4125-a738-dc6fb3223755,1285.53,24.0707,38.62,1.57852,0,,2021-04-21 00:13:45.148282
204215,d51f3181-9500-418f-8a98-6627fbc63a20,1186.96,24.976,32.9742,5.7879,0,,2021-04-21 00:13:59.612142
204222,6f2445f6-a867-4125-a738-dc6fb3223755,1293.64,24.0841,38.62,1.57852,0,,2021-04-21 00:14:38.240772
204224,d51f3181-9500-418f-8a98-6627fbc63a20,1194.91,24.976,32.9315,5.7879,0,,2021-04-21 00:14:50.922945
204226,daa63802-cd45-4a4a-938d-9d259fb11ae2,993.143,21.9425,40.9164,2.10469,0,,2021-04-21 00:14:59.537984
204227,d51f3181-9500-418f-8a98-6627fbc63a20,1194.51,24.9599,32.9285,6.31407,0,,2021-04-21 00:15:08.016476
204228,6f2445f6-a867-4125-a738-dc6fb3223755,1292.58,24.1135,38.6108,1.57852,0,,2021-04-21 00:15:13.743390
204234,6f2445f6-a867-4125-a738-dc6fb3223755,1289.77,24.1001,38.5925,1.57852,0,,2021-04-21 00:15:49.191677
204235,daa63802-cd45-4a4a-938d-9d259fb11ae2,1012.22,21.9585,40.9851,2.63086,0,,2021-04-21 00:15:53.428424
204236,d51f3181-9500-418f-8a98-6627fbc63a20,1200.16,24.9599,33.0048,5.26172,0,,2021-04-21 00:15:59.316728
204238,daa63802-cd45-4a4a-938d-9d259fb11ae2,1015.24,21.9718,40.9592,2.10469,0,,2021-04-21 00:16:09.924614
204240,6f2445f6-a867-4125-a738-dc6fb3223755,1288.27,24.0841,38.6337,1.57852,0,,2021-04-21 00:16:24.775445
204245,d51f3181-9500-418f-8a98-6627fbc63a20,1202.8,24.9332,33.0597,5.2615,0,,2021-04-21 00:16:50.610480
204249,6f2445f6-a867-4125-a738-dc6fb3223755,1291.81,24.0841,38.6337,1.57852,0,,2021-04-21 00:17:17.896897
204253,daa63802-cd45-4a4a-938d-9d259fb11ae2,1002.24,21.9718,41.04,2.10445,0,,2021-04-21 00:17:38.398466
204254,d51f3181-9500-418f-8a98-6627fbc63a20,1202.31,24.9332,33.046,5.7879,0,,2021-04-21 00:17:41.420964
204255,6f2445f6-a867-4125-a738-dc6fb3223755,1292.91,24.0707,38.6612,1.57852,0,,2021-04-21 00:17:53.199723
204258,6f2445f6-a867-4125-a738-dc6fb3223755,1293.5,24.0574,38.6459,1.57852,0,,2021-04-21 00:18:11.108445
204260,d51f3181-9500-418f-8a98-6627fbc63a20,1199.6,24.9146,33.0872,5.26148,1,,2021-04-21 00:18:15.607885
204264,6f2445f6-a867-4125-a738-dc6fb3223755,1295.99,24.0707,38.6337,1.57852,0,,2021-04-21 00:18:46.657324
204265,d51f3181-9500-418f-8a98-6627fbc63a20,1201.9,24.9332,33.1345,6.31407,0,,2021-04-21 00:18:49.813771
