M_ID,SENSOR_UUID,CO2,TEMPERATURE,HUMIDITY,DISTANCE,MOVEMENTS,MEASURE_TIMESTAMP,INSERT_TIMESTAMP
936413,d51f3181-9500-418f-8a98-6627fbc63a20,1201.24,30.0763,45.7748,7.36617,0,,2021-06-18 00:21:10.648508
936416,6f2445f6-a867-4125-a738-dc6fb3223755,715.401,28.4447,48.1445,13.1541,0,,2021-06-18 00:21:42.923487
936418,6f2445f6-a867-4125-a738-dc6fb3223755,716.042,28.4581,48.1079,13.6803,0,,2021-06-18 00:22:00.440176
936420,6f2445f6-a867-4125-a738-dc6fb3223755,715.682,28.4581,48.1323,13.1541,0,,2021-06-18 00:22:18.406548
936422,d51f3181-9500-418f-8a98-6627fbc63a20,1204.85,30.0896,45.8298,7.36617,0,,2021-06-18 00:22:35.680454
936423,6f2445f6-a867-4125-a738-dc6fb3223755,715.854,28.4581,48.1461,13.1541,0,,2021-06-18 00:22:36.045139
936424,d51f3181-9500-418f-8a98-6627fbc63a20,1204.4,30.119,45.8206,7.36617,0,,2021-06-18 00:22:52.679213
936425,6f2445f6-a867-4125-a738-dc6fb3223755,717.559,28.4581,48.1323,13.6802,0,,2021-06-18 00:22:53.516639
936426,d51f3181-9500-418f-8a98-6627fbc63a20,1203.16,30.103,45.8664,7.36641,0,,2021-06-18 00:23:09.643343
936428,d51f3181-9500-418f-8a98-6627fbc63a20,1203.66,30.0896,45.8527,7.36619,0,,2021-06-18 00:23:26.678813
936429,6f2445f6-a867-4125-a738-dc6fb3223755,717.294,28.4581,48.1735,13.1543,0,,2021-06-18 00:23:29.146312
936431,6f2445f6-a867-4125-a738-dc6fb3223755,718.811,28.4581,48.1461,13.1541,0,,2021-06-18 00:23:46.639076
936433,6f2445f6-a867-4125-a738-dc6fb3223755,720.955,28.4741,48.1354,13.6803,0,,2021-06-18 00:24:04.641595
