m_id,sensor_uuid,co2,temperature,humidity,distance,movements,measure_timestamp,insert_timestamp
141906,daa63802-cd45-4a4a-938d-9d259fb11ae2,2910.02,20.8236,51.5411,1.57852,0,,2021-04-16T04:12:15.702Z
141908,daa63802-cd45-4a4a-938d-9d259fb11ae2,2910.43,20.8236,51.5518,1.57852,0,,2021-04-16T04:12:33.804Z
141909,d51f3181-9500-418f-8a98-6627fbc63a20,713.427,20.594,31.0318,12.6279,0,,2021-04-16T04:12:44.875Z
141913,d51f3181-9500-418f-8a98-6627fbc63a20,715.335,20.5646,30.983,12.6279,0,,2021-04-16T04:13:18.877Z
141914,daa63802-cd45-4a4a-938d-9d259fb11ae2,2925.73,20.8103,51.5778,1.57852,0,,2021-04-16T04:13:26.359Z
141921,d51f3181-9500-418f-8a98-6627fbc63a20,723.185,20.6207,30.9448,12.6279,0,,2021-04-16T04:14:27.114Z
141924,daa63802-cd45-4a4a-938d-9d259fb11ae2,2921.58,20.8236,51.5778,1.57828,0,,2021-04-16T04:14:56.742Z
141925,d51f3181-9500-418f-8a98-6627fbc63a20,722.854,20.5806,30.928,12.6279,0,,2021-04-16T04:15:01.528Z
141930,daa63802-cd45-4a4a-938d-9d259fb11ae2,2925.84,20.8236,51.6281,1.57852,0,,2021-04-16T04:15:51.062Z
141931,d51f3181-9500-418f-8a98-6627fbc63a20,725.452,20.6367,30.9326,12.6279,0,,2021-04-16T04:15:52.580Z
141933,d51f3181-9500-418f-8a98-6627fbc63a20,725.638,20.6073,30.8853,12.102,0,,2021-04-16T04:16:09.583Z
141935,daa63802-cd45-4a4a-938d-9d259fb11ae2,2925.73,20.8103,51.6006,1.57852,0,,2021-04-16T04:16:27.326Z
141936,d51f3181-9500-418f-8a98-6627fbc63a20,726.06,20.6073,30.9143,12.102,0,,2021-04-16T04:16:44.087Z
141942,d51f3181-9500-418f-8a98-6627fbc63a20,726.662,20.594,30.8395,12.6279,0,,2021-04-16T04:17:35.304Z
141943,daa63802-cd45-4a4a-938d-9d259fb11ae2,2937.17,20.8236,51.6144,1.57852,0,,2021-04-16T04:17:39.801Z
141947,daa63802-cd45-4a4a-938d-9d259fb11ae2,2938.01,20.8103,51.6113,1.57852,0,,2021-04-16T04:18:16.046Z
141948,d51f3181-9500-418f-8a98-6627fbc63a20,726.327,20.5806,30.78,13.6802,0,,2021-04-16T04:18:26.807Z
141950,daa63802-cd45-4a4a-938d-9d259fb11ae2,2939.09,20.8236,51.6388,1.57852,0,,2021-04-16T04:18:44.257Z
141951,d51f3181-9500-418f-8a98-6627fbc63a20,724.746,20.594,30.7495,12.6281,0,,2021-04-16T04:19:00.822Z
141954,daa63802-cd45-4a4a-938d-9d259fb11ae2,2939.48,20.7969,51.6464,1.57852,0,,2021-04-16T04:19:20.570Z
141955,d51f3181-9500-418f-8a98-6627fbc63a20,721.398,20.594,30.6763,12.6281,0,,2021-04-16T04:19:34.967Z
141958,daa63802-cd45-4a4a-938d-9d259fb11ae2,2937.64,20.8103,51.6251,1.57852,0,,2021-04-16T04:19:56.831Z
141959,d51f3181-9500-418f-8a98-6627fbc63a20,713.745,20.6073,30.6488,12.6279,0,,2021-04-16T04:20:09.003Z
141960,daa63802-cd45-4a4a-938d-9d259fb11ae2,2937.61,20.8103,51.6006,1.57852,0,,2021-04-16T04:20:14.925Z
141969,d51f3181-9500-418f-8a98-6627fbc63a20,713.232,20.5646,30.6152,13.1541,0,,2021-04-16T04:21:34.606Z
141970,daa63802-cd45-4a4a-938d-9d259fb11ae2,2940.2,20.7969,51.6602,1.57852,0,,2021-04-16T04:21:45.245Z
141974,daa63802-cd45-4a4a-938d-9d259fb11ae2,2942.62,20.7969,51.6602,1.57852,0,,2021-04-16T04:22:21.497Z
141977,d51f3181-9500-418f-8a98-6627fbc63a20,715.738,20.5806,30.69,12.6279,0,,2021-04-16T04:22:43.212Z
141978,daa63802-cd45-4a4a-938d-9d259fb11ae2,2944.75,20.7969,51.6098,1.57852,0,,2021-04-16T04:22:57.742Z
141985,daa63802-cd45-4a4a-938d-9d259fb11ae2,2948.02,20.7836,51.6571,1.57852,0,,2021-04-16T04:23:52.119Z
141986,d51f3181-9500-418f-8a98-6627fbc63a20,712.685,20.5512,30.661,12.6281,0,,2021-04-16T04:24:08.300Z
141992,d51f3181-9500-418f-8a98-6627fbc63a20,716.084,20.5512,30.6442,12.6281,0,,2021-04-16T04:24:59.952Z
141993,daa63802-cd45-4a4a-938d-9d259fb11ae2,2950.72,20.7969,51.6708,1.57852,0,,2021-04-16T04:25:04.622Z
141996,d51f3181-9500-418f-8a98-6627fbc63a20,717.026,20.5512,30.6442,12.6279,0,,2021-04-16T04:25:34.117Z
141999,daa63802-cd45-4a4a-938d-9d259fb11ae2,2958.01,20.7969,51.7746,1.57852,0,,2021-04-16T04:25:58.989Z
142000,d51f3181-9500-418f-8a98-6627fbc63a20,716.063,20.5379,30.5695,12.6279,0,,2021-04-16T04:26:08.123Z
142003,daa63802-cd45-4a4a-938d-9d259fb11ae2,2961.88,20.7969,51.7624,1.57852,0,,2021-04-16T04:26:35.266Z
