M_ID,SENSOR_UUID,CO2,TEMPERATURE,HUMIDITY,DISTANCE,MOVEMENTS,MEASURE_TIMESTAMP,INSERT_TIMESTAMP
692282,6f2445f6-a867-4125-a738-dc6fb3223755,644.82,24.5113,35.1807,13.1541,0,,2021-05-30 00:00:14.647941
692284,daa63802-cd45-4a4a-938d-9d259fb11ae2,853.447,21.6167,47.5769,1.57852,0,,2021-05-30 00:00:31.287820
692285,6f2445f6-a867-4125-a738-dc6fb3223755,645.712,24.4846,35.2081,13.1543,0,,2021-05-30 00:00:32.642510
692286,d51f3181-9500-418f-8a98-6627fbc63a20,815.588,25.3285,37.5427,12.1017,0,,2021-05-30 00:00:36.599708
692287,daa63802-cd45-4a4a-938d-9d259fb11ae2,855.132,21.6033,47.6242,2.10469,0,,2021-05-30 00:00:48.880909
692288,6f2445f6-a867-4125-a738-dc6fb3223755,645.956,24.4846,35.1654,13.1541,0,,2021-05-30 00:00:50.247753
692289,d51f3181-9500-418f-8a98-6627fbc63a20,815.783,25.3124,37.5809,12.1017,0,,2021-05-30 00:00:53.565311
692290,daa63802-cd45-4a4a-938d-9d259fb11ae2,855.714,21.574,47.6089,1.57852,0,,2021-05-30 00:01:05.576305
692291,6f2445f6-a867-4125-a738-dc6fb3223755,646.921,24.4846,35.1654,13.1541,0,,2021-05-30 00:01:08.211591
692292,d51f3181-9500-418f-8a98-6627fbc63a20,816.557,25.3124,37.5946,12.102,0,,2021-05-30 00:01:10.571337
692294,6f2445f6-a867-4125-a738-dc6fb3223755,646.891,24.4846,35.1196,13.1543,0,,2021-05-30 00:01:25.969944
692295,d51f3181-9500-418f-8a98-6627fbc63a20,817.461,25.2991,37.6068,12.1017,0,,2021-05-30 00:01:27.568260
692296,daa63802-cd45-4a4a-938d-9d259fb11ae2,858.67,21.6167,47.6517,1.57852,0,,2021-05-30 00:01:41.323464
692297,6f2445f6-a867-4125-a738-dc6fb3223755,645.161,24.498,35.1379,13.1543,0,,2021-05-30 00:01:43.439902
692298,d51f3181-9500-418f-8a98-6627fbc63a20,818.256,25.2991,37.5534,12.6279,0,,2021-05-30 00:01:44.579828
692299,daa63802-cd45-4a4a-938d-9d259fb11ae2,862.443,21.6033,47.6608,1.57852,0,,2021-05-30 00:01:59.422007
692300,6f2445f6-a867-4125-a738-dc6fb3223755,643.599,24.498,35.1074,13.1541,0,,2021-05-30 00:02:01.463322
692301,d51f3181-9500-418f-8a98-6627fbc63a20,817.198,25.2991,37.5671,12.1017,0,,2021-05-30 00:02:01.558792
692302,daa63802-cd45-4a4a-938d-9d259fb11ae2,867.844,21.6033,47.7203,2.10469,0,,2021-05-30 00:02:17.551636
692303,6f2445f6-a867-4125-a738-dc6fb3223755,643.684,24.4846,35.1654,12.6279,0,,2021-05-30 00:02:19.062304
692304,d51f3181-9500-418f-8a98-6627fbc63a20,815.496,25.2991,37.5534,12.1017,0,,2021-05-30 00:02:19.076778
692305,daa63802-cd45-4a4a-938d-9d259fb11ae2,869.932,21.6033,47.7341,1.57829,0,,2021-05-30 00:02:35.671127
692306,d51f3181-9500-418f-8a98-6627fbc63a20,816.027,25.2991,37.5671,12.6281,0,,2021-05-30 00:02:36.066441
692308,d51f3181-9500-418f-8a98-6627fbc63a20,817.53,25.2991,37.6343,12.102,0,,2021-05-30 00:02:53.497480
692310,6f2445f6-a867-4125-a738-dc6fb3223755,645.377,24.4553,35.1028,13.1541,0,,2021-05-30 00:02:54.166426
