m_id,sensor_uuid,co2,temperature,humidity,distance,movements,measure_timestamp,insert_timestamp
247334,daa63802-cd45-4a4a-938d-9d259fb11ae2,1431.62,23.1334,47.641,2.63086,0,,2021-04-24T00:00:04.565Z
247335,d51f3181-9500-418f-8a98-6627fbc63a20,550.866,23.7556,30.7587,5.78765,0,,2021-04-24T00:00:06.036Z
247338,d51f3181-9500-418f-8a98-6627fbc63a20,550.571,23.7556,30.7587,5.7879,0,,2021-04-24T00:00:24.434Z
247341,d51f3181-9500-418f-8a98-6627fbc63a20,550.223,23.7423,30.7159,5.7879,0,,2021-04-24T00:00:41.217Z
247342,6f2445f6-a867-4125-a738-dc6fb3223755,371.074,16.0677,33.3771,15.2588,0,,2021-04-24T00:00:45.575Z
247347,daa63802-cd45-4a4a-938d-9d259fb11ae2,1432.67,23.1041,47.6501,2.63086,0,,2021-04-24T00:01:16.258Z
247348,6f2445f6-a867-4125-a738-dc6fb3223755,372.002,16.0517,33.4183,15.2588,1,,2021-04-24T00:01:20.883Z
247352,d51f3181-9500-418f-8a98-6627fbc63a20,547.013,23.7289,30.7571,5.7879,0,,2021-04-24T00:01:49.455Z
247356,daa63802-cd45-4a4a-938d-9d259fb11ae2,1433.8,23.1174,47.6776,2.63086,0,,2021-04-24T00:02:08.127Z
247357,6f2445f6-a867-4125-a738-dc6fb3223755,370.366,16.009,33.5281,15.2588,0,,2021-04-24T00:02:14.069Z
247358,d51f3181-9500-418f-8a98-6627fbc63a20,544.584,23.7556,30.7755,5.7879,0,,2021-04-24T00:02:23.574Z
247365,6f2445f6-a867-4125-a738-dc6fb3223755,372.567,15.9796,33.6105,14.7328,0,,2021-04-24T00:03:07.438Z
247366,daa63802-cd45-4a4a-938d-9d259fb11ae2,1440.55,23.1041,47.6868,2.63086,0,,2021-04-24T00:03:12.695Z
247368,6f2445f6-a867-4125-a738-dc6fb3223755,372.057,15.9663,33.5815,15.2588,0,,2021-04-24T00:03:25.168Z
247372,daa63802-cd45-4a4a-938d-9d259fb11ae2,1444.49,23.1041,47.7478,2.63086,0,,2021-04-24T00:03:48.810Z
