m_id,sensor_uuid,co2,temperature,humidity,distance,movements,measure_timestamp,insert_timestamp
225578,daa63802-cd45-4a4a-938d-9d259fb11ae2,1524.94,31.0857,33.1833,2.63064,0,,2021-04-22T12:17:52.074Z
225579,6f2445f6-a867-4125-a738-dc6fb3223755,561.298,24.0013,37.2116,1.57852,0,,2021-04-22T12:17:56.953Z
225581,daa63802-cd45-4a4a-938d-9d259fb11ae2,1528.33,31.0563,33.1924,2.63086,0,,2021-04-22T12:18:10.246Z
225582,6f2445f6-a867-4125-a738-dc6fb3223755,562.323,24.044,37.2162,1.57852,0,,2021-04-22T12:18:14.754Z
225583,d51f3181-9500-418f-8a98-6627fbc63a20,572.182,27.0989,29.8416,5.7879,0,,2021-04-22T12:18:16.963Z
225585,6f2445f6-a867-4125-a738-dc6fb3223755,563.796,24.028,37.1857,1.57852,0,,2021-04-22T12:18:32.545Z
225586,d51f3181-9500-418f-8a98-6627fbc63a20,570.483,27.0855,29.8248,5.78765,0,,2021-04-22T12:18:34.103Z
225587,daa63802-cd45-4a4a-938d-9d259fb11ae2,1534.05,31.0296,33.2809,2.63086,0,,2021-04-22T12:18:46.480Z
225588,6f2445f6-a867-4125-a738-dc6fb3223755,563.511,24.0574,37.1307,1.57829,0,,2021-04-22T12:18:50.050Z
225590,daa63802-cd45-4a4a-938d-9d259fb11ae2,1533.66,31.043,33.2977,2.63086,0,,2021-04-22T12:19:04.077Z
225592,d51f3181-9500-418f-8a98-6627fbc63a20,570.769,27.0855,29.8569,5.7879,0,,2021-04-22T12:19:08.277Z
225593,daa63802-cd45-4a4a-938d-9d259fb11ae2,1535.69,31.0296,33.2809,2.63086,0,,2021-04-22T12:19:20.588Z
225594,d51f3181-9500-418f-8a98-6627fbc63a20,572.16,27.0989,29.8416,6.31383,0,,2021-04-22T12:19:25.379Z
225595,6f2445f6-a867-4125-a738-dc6fb3223755,564.343,24.028,37.1719,1.57852,0,,2021-04-22T12:19:25.540Z
225598,6f2445f6-a867-4125-a738-dc6fb3223755,563.065,24.0146,37.1262,1.57852,0,,2021-04-22T12:19:43.160Z
225599,daa63802-cd45-4a4a-938d-9d259fb11ae2,1536.84,30.9976,33.4137,2.63062,0,,2021-04-22T12:19:56.497Z
225600,d51f3181-9500-418f-8a98-6627fbc63a20,573.07,27.1149,29.8752,6.31407,0,,2021-04-22T12:19:59.560Z
225602,daa63802-cd45-4a4a-938d-9d259fb11ae2,1540.7,31.0136,33.371,2.63086,0,,2021-04-22T12:20:14.628Z
225603,d51f3181-9500-418f-8a98-6627fbc63a20,571.131,27.0855,29.8096,5.26172,0,,2021-04-22T12:20:16.599Z
225604,6f2445f6-a867-4125-a738-dc6fb3223755,563.835,24.028,37.0834,1.57828,0,,2021-04-22T12:20:18.750Z
225606,d51f3181-9500-418f-8a98-6627fbc63a20,573.364,27.0855,29.8569,5.78767,0,,2021-04-22T12:20:34.967Z
225609,6f2445f6-a867-4125-a738-dc6fb3223755,563.682,24.028,37.1292,1.57852,0,,2021-04-22T12:20:54.260Z
225610,daa63802-cd45-4a4a-938d-9d259fb11ae2,1549.87,30.9976,33.4442,2.63086,0,,2021-04-22T12:20:55.250Z
225612,6f2445f6-a867-4125-a738-dc6fb3223755,572.42,24.0574,37.2482,1.57852,0,,2021-04-22T12:21:11.876Z
225615,6f2445f6-a867-4125-a738-dc6fb3223755,603.815,24.028,37.2864,1.57852,0,,2021-04-22T12:21:29.926Z
225617,d51f3181-9500-418f-8a98-6627fbc63a20,571.762,27.1283,29.8294,5.78765,0,,2021-04-22T12:21:43.817Z
225618,6f2445f6-a867-4125-a738-dc6fb3223755,616.291,24.044,37.2726,1.57852,0,,2021-04-22T12:21:47.495Z
