M_ID,SENSOR_UUID,CO2,TEMPERATURE,HUMIDITY,DISTANCE,MOVEMENTS,MEASURE_TIMESTAMP,INSERT_TIMESTAMP
82856,6f2445f6-a867-4125-a738-dc6fb3223755,709.449,23.3604,30.4153,15.2588,0,,2021-04-10 03:53:12.910838
82858,d51f3181-9500-418f-8a98-6627fbc63a20,925.399,22.6635,34.9884,11.0496,0,,2021-04-10 03:53:30.950427
82861,6f2445f6-a867-4125-a738-dc6fb3223755,712.384,23.3764,30.4825,14.7326,0,,2021-04-10 03:53:48.739174
82865,6f2445f6-a867-4125-a738-dc6fb3223755,712.856,23.3898,30.4825,15.2588,0,,2021-04-10 03:54:24.032563
82868,d51f3181-9500-418f-8a98-6627fbc63a20,923.174,22.6501,35.0937,10.5232,0,,2021-04-10 03:54:56.049139
82871,6f2445f6-a867-4125-a738-dc6fb3223755,711.722,23.3604,30.4001,15.259,0,,2021-04-10 03:55:17.368075
82875,6f2445f6-a867-4125-a738-dc6fb3223755,711.402,23.3764,30.4657,15.2588,0,,2021-04-10 03:55:52.456767
82876,d51f3181-9500-418f-8a98-6627fbc63a20,931.142,22.6928,35.3134,9.99705,0,,2021-04-10 03:56:04.559161
82879,6f2445f6-a867-4125-a738-dc6fb3223755,712.735,23.3471,30.5115,15.2588,0,,2021-04-10 03:56:28.372497
82882,d51f3181-9500-418f-8a98-6627fbc63a20,930.726,22.6928,35.1929,10.5234,0,,2021-04-10 03:56:55.662598
82884,d51f3181-9500-418f-8a98-6627fbc63a20,932.035,22.6795,35.3119,10.5232,0,,2021-04-10 03:57:12.638808
82887,6f2445f6-a867-4125-a738-dc6fb3223755,712.431,23.3764,30.4962,14.7326,0,,2021-04-10 03:57:38.984661
82888,d51f3181-9500-418f-8a98-6627fbc63a20,936.049,22.6635,35.3088,10.5234,0,,2021-04-10 03:57:47.205980
82890,d51f3181-9500-418f-8a98-6627fbc63a20,937.999,22.6928,35.231,10.5232,0,,2021-04-10 03:58:04.256202
82894,d51f3181-9500-418f-8a98-6627fbc63a20,939.61,22.6635,35.0418,10.5232,0,,2021-04-10 03:58:38.259965
82897,6f2445f6-a867-4125-a738-dc6fb3223755,714.763,23.3604,30.5145,15.2588,0,,2021-04-10 03:59:07.695722
82903,6f2445f6-a867-4125-a738-dc6fb3223755,714.344,23.3764,30.5298,15.2588,0,,2021-04-10 04:00:01.123876
82906,d51f3181-9500-418f-8a98-6627fbc63a20,950.565,22.6928,35.3806,10.5232,0,,2021-04-10 04:00:20.828491
82912,d51f3181-9500-418f-8a98-6627fbc63a20,946.954,22.7062,35.0739,10.5234,0,,2021-04-10 04:01:11.886576
82914,6f2445f6-a867-4125-a738-dc6fb3223755,713.245,23.3471,30.5115,15.2588,0,,2021-04-10 04:01:29.540350
82915,d51f3181-9500-418f-8a98-6627fbc63a20,944.872,22.6928,35.1654,10.5234,0,,2021-04-10 04:01:45.955383
82918,6f2445f6-a867-4125-a738-dc6fb3223755,713.457,23.3177,30.5557,15.2588,0,,2021-04-10 04:02:05.041310
82919,d51f3181-9500-418f-8a98-6627fbc63a20,945.295,22.7062,35.3271,10.5234,0,,2021-04-10 04:02:20.579471
82922,6f2445f6-a867-4125-a738-dc6fb3223755,715.902,23.3471,30.4932,15.2588,0,,2021-04-10 04:02:40.643296
82923,d51f3181-9500-418f-8a98-6627fbc63a20,949.816,22.7062,35.0204,10.5232,0,,2021-04-10 04:02:54.568977
82926,6f2445f6-a867-4125-a738-dc6fb3223755,713.663,23.3471,30.4932,15.2588,0,,2021-04-10 04:03:16.065979
82927,d51f3181-9500-418f-8a98-6627fbc63a20,949.982,22.7195,34.993,10.5232,0,,2021-04-10 04:03:28.644335
