m_id,sensor_uuid,co2,temperature,humidity,distance,movements,measure_timestamp,insert_timestamp
54931,d51f3181-9500-418f-8a98-6627fbc63a20,703.117,23.315,32.8537,,0,,2021-03-29T00:54:55.516Z
54932,d51f3181-9500-418f-8a98-6627fbc63a20,702.623,23.315,32.8812,1.05234,0,,2021-03-29T00:55:12.021Z
54934,d51f3181-9500-418f-8a98-6627fbc63a20,700.943,23.315,32.7942,,0,,2021-03-29T00:55:46.643Z
54939,d51f3181-9500-418f-8a98-6627fbc63a20,695.053,23.3017,32.8217,,0,,2021-03-29T00:57:12.226Z
54941,d51f3181-9500-418f-8a98-6627fbc63a20,698.393,23.315,32.7942,,0,,2021-03-29T00:57:46.319Z
54946,d51f3181-9500-418f-8a98-6627fbc63a20,698.189,23.2883,32.8644,,0,,2021-03-29T00:59:11.822Z
54948,d51f3181-9500-418f-8a98-6627fbc63a20,698.654,23.3017,32.8644,,0,,2021-03-29T00:59:45.914Z
54949,d51f3181-9500-418f-8a98-6627fbc63a20,699.394,23.2883,32.8506,,0,,2021-03-29T01:00:02.735Z
54955,d51f3181-9500-418f-8a98-6627fbc63a20,702.224,23.3017,32.8644,,0,,2021-03-29T01:01:45.649Z
54957,d51f3181-9500-418f-8a98-6627fbc63a20,700.269,23.315,32.8232,,0,,2021-03-29T01:02:19.733Z
54959,d51f3181-9500-418f-8a98-6627fbc63a20,701.116,23.315,32.8812,,0,,2021-03-29T01:02:53.631Z
54964,d51f3181-9500-418f-8a98-6627fbc63a20,701.317,23.275,32.8491,1.05234,0,,2021-03-29T01:04:18.762Z
54966,d51f3181-9500-418f-8a98-6627fbc63a20,700.504,23.315,32.8537,,0,,2021-03-29T01:04:53.437Z
54971,d51f3181-9500-418f-8a98-6627fbc63a20,704.404,23.3017,32.8506,,0,,2021-03-29T01:06:18.651Z
54974,d51f3181-9500-418f-8a98-6627fbc63a20,702.112,23.3017,32.8369,,0,,2021-03-29T01:07:10.084Z
54976,d51f3181-9500-418f-8a98-6627fbc63a20,702.637,23.3017,32.8369,,0,,2021-03-29T01:07:44.242Z
54978,d51f3181-9500-418f-8a98-6627fbc63a20,702.801,23.2883,32.8354,,0,,2021-03-29T01:08:18.333Z
54984,d51f3181-9500-418f-8a98-6627fbc63a20,703.901,23.2883,32.8506,,0,,2021-03-29T01:10:00.868Z
54991,d51f3181-9500-418f-8a98-6627fbc63a20,703.78,23.2883,32.8186,,0,,2021-03-29T01:12:00.576Z
54995,d51f3181-9500-418f-8a98-6627fbc63a20,704.499,23.2883,32.8186,,0,,2021-03-29T01:13:08.870Z
54998,d51f3181-9500-418f-8a98-6627fbc63a20,704.401,23.2883,32.8644,,0,,2021-03-29T01:14:00.064Z
55004,d51f3181-9500-418f-8a98-6627fbc63a20,704.165,23.2883,32.8354,,0,,2021-03-29T01:15:42.776Z
55009,d51f3181-9500-418f-8a98-6627fbc63a20,700.662,23.2456,32.8598,,0,,2021-03-29T01:17:07.766Z
55012,d51f3181-9500-418f-8a98-6627fbc63a20,701.288,23.275,32.8629,,0,,2021-03-29T01:17:59.173Z
55013,d51f3181-9500-418f-8a98-6627fbc63a20,702.405,23.2883,32.8781,,0,,2021-03-29T01:18:16.514Z
55015,d51f3181-9500-418f-8a98-6627fbc63a20,701.526,23.275,32.8354,1.57852,0,,2021-03-29T01:18:49.917Z
55017,d51f3181-9500-418f-8a98-6627fbc63a20,701.095,23.275,32.8629,,0,,2021-03-29T01:19:24.557Z
55020,d51f3181-9500-418f-8a98-6627fbc63a20,702.771,23.2456,32.8598,,0,,2021-03-29T01:20:15.678Z
55023,d51f3181-9500-418f-8a98-6627fbc63a20,702.023,23.275,32.8491,,0,,2021-03-29T01:21:07.067Z
55024,d51f3181-9500-418f-8a98-6627fbc63a20,702.054,23.275,32.8629,,0,,2021-03-29T01:21:23.885Z
55025,d51f3181-9500-418f-8a98-6627fbc63a20,701.959,23.259,32.8598,,0,,2021-03-29T01:21:41.169Z
55028,d51f3181-9500-418f-8a98-6627fbc63a20,700.499,23.275,32.8186,,0,,2021-03-29T01:22:32.573Z
55030,d51f3181-9500-418f-8a98-6627fbc63a20,702.407,23.259,32.8766,,0,,2021-03-29T01:23:06.789Z
55033,d51f3181-9500-418f-8a98-6627fbc63a20,702.005,23.259,32.8323,,0,,2021-03-29T01:23:57.711Z
55036,d51f3181-9500-418f-8a98-6627fbc63a20,702.484,23.259,32.8323,,0,,2021-03-29T01:24:49.179Z
55043,d51f3181-9500-418f-8a98-6627fbc63a20,700.125,23.259,32.8323,,0,,2021-03-29T01:26:48.785Z
55046,d51f3181-9500-418f-8a98-6627fbc63a20,699.927,23.259,32.8491,,0,,2021-03-29T01:27:39.680Z
